,,,,,
,"CPI - Rural, Urban, Combined (All India)",,,,
,,,,,
,Base : 2012 = 100,,,,
,,,,,
,Month,Commodity Description,Provisional / Final,Combined,
,,,,Index,Inflation (%)
,MAY-2019,"A.1.12) Prepared meals, snacks, sweets etc.",Final,155.5,2.5
,MAY-2019,"A.2) Pan, tobacco and intoxicants",Final,164.1,3.93
,MAY-2019,A.3) Clothing and footwear,Final,147.3,1.8
,MAY-2019,A.3.1) Clothing,Final,148.4,1.64
,MAY-2019,A.3.2) Footwear,Final,140.4,2.18
,MAY-2019,A.4) Housing,Final,150.1,4.82
,MAY-2019,A.5) Fuel and light,Final,140.3,2.48
,MAY-2019,A.6) Miscellaneous,Final,138.2,4.62
,MAY-2019,A.6.1) Household goods and services,Final,143.7,4.59
,MAY-2019,A.6.2) Health,Final,146.9,8.01
,MAY-2019,A.6.3) Transport and communication,Final,124.9,1.63
,MAY-2019,A.6.4) Recreation and amusement,Final,139.2,5.61
,MAY-2019,A.6.5) Education,Final,151.6,6.69
,MAY-2019,A.6.6) Personal Care and Effects,Final,133.4,2.69
,MAY-2019,B) Consumer Food Price Index,Final,139,1.83
,APR-2019,A) General Index,Final,141.2,2.99
,APR-2019,A.1) Food and beverages,Final,139.4,1.38
,APR-2019,A.1.1) Cereals and products,Final,138,1.17
,APR-2019,A.1.2) Meat and fish,Final,155.3,7.55
,APR-2019,A.1.3) Egg,Final,136.5,1.94
,APR-2019,A.1.4) Milk and products,Final,142.2,0.42
,APR-2019,A.1.5) Oils and fats,Final,121.9,0.74
,APR-2019,A.1.6) Fruits,Final,146,-4.89
,APR-2019,A.1.7) Vegetables,Final,136.4,2.87
,APR-2019,A.1.8) Pulses and products,Final,122.5,-0.81
,APR-2019,A.1.9) Sugar and confectionery,Final,109.1,-4.05
,APR-2019,A.1.10) Spices,Final,139.3,0.8
,APR-2019,A.1.11) Non-alcoholic beverages,Final,133.8,3.24
,APR-2019,"A.1.12) Prepared meals, snacks, sweets etc.",Final,155.3,2.71
,APR-2019,"A.2) Pan, tobacco and intoxicants",Final,163.6,4.27
,APR-2019,A.3) Clothing and footwear,Final,146.9,2.01
,APR-2019,A.3.1) Clothing,Final,148.1,1.93
,APR-2019,A.3.2) Footwear,Final,140.1,2.49
,APR-2019,A.4) Housing,Final,149.7,4.76
,APR-2019,A.5) Fuel and light,Final,140,2.56
,APR-2019,A.6) Miscellaneous,Final,138,5.1
,APR-2019,A.6.1) Household goods and services,Final,143.5,5.05
,APR-2019,A.6.2) Health,Final,146.6,8.43
,APR-2019,A.6.3) Transport and communication,Final,124.9,2.46
,APR-2019,A.6.4) Recreation and amusement,Final,138.6,5.56
,APR-2019,A.6.5) Education,Final,151.3,7
,APR-2019,A.6.6) Personal Care and Effects,Final,133.2,3.1
,APR-2019,B) Consumer Food Price Index,Final,137.3,-10.5
,MAR-2019,A) General Index,Final,140.4,2.86
,MAR-2019,A.1) Food and beverages,Final,138.1,0.66
,MAR-2019,A.1.1) Cereals and products,Final,137.8,1.17
,MAR-2019,A.1.2) Meat and fish,Final,153,6.55
,MAR-2019,A.1.3) Egg,Final,140.3,1.45
,MAR-2019,A.1.4) Milk and products,Final,142.3,0.78
,MAR-2019,A.1.5) Oils and fats,Final,122,1.08
,MAR-2019,A.1.6) Fruits,Final,137.6,-5.88
,MAR-2019,A.1.7) Vegetables,Final,132.6,-1.49
,MAR-2019,A.1.8) Pulses and products,Final,121.8,-2.25
,MAR-2019,A.1.9) Sugar and confectionery,Final,109,-6.12
,MAR-2019,A.1.10) Spices,Final,139.5,1.23
,MAR-2019,A.1.11) Non-alcoholic beverages,Final,133.7,3.56
,MAR-2019,"A.1.12) Prepared meals, snacks, sweets etc.",Final,155.2,3.19
,MAR-2019,"A.2) Pan, tobacco and intoxicants",Final,163.5,4.61
,MAR-2019,A.3) Clothing and footwear,Final,146.7,2.52
,MAR-2019,A.3.1) Clothing,Final,147.9,2.49
,MAR-2019,A.3.2) Footwear,Final,139.9,2.72
,MAR-2019,A.4) Housing,Final,149,4.93
,MAR-2019,A.5) Fuel and light,Final,139.7,2.34
,MAR-2019,A.6) Miscellaneous,Final,137.7,5.68
,MAR-2019,A.6.1) Household goods and services,Final,143.8,6.05
,MAR-2019,A.6.2) Health,Final,146.2,8.86
,MAR-2019,A.6.3) Transport and communication,Final,124.6,2.98
,MAR-2019,A.6.4) Recreation and amusement,Final,137.7,5.6
,MAR-2019,A.6.5) Education,Final,150.3,7.51
,MAR-2019,A.6.6) Personal Care and Effects,Final,133.4,4.06
,MAR-2019,B) Consumer Food Price Index,Final,135.9,0.3
,FEB-2019,A) General Index,Final,139.9,2.57
,FEB-2019,A.1) Food and beverages,Final,137.5,-0.07
,FEB-2019,A.1.1) Cereals and products,Final,137.6,1.25
,FEB-2019,A.1.2) Meat and fish,Final,152,5.92
,FEB-2019,A.1.3) Egg,Final,141.5,0.86
,FEB-2019,A.1.4) Milk and products,Final,142.2,0.92
,FEB-2019,A.1.5) Oils and fats,Final,122,1.33
,FEB-2019,A.1.6) Fruits,Final,136.4,-4.55
,FEB-2019,A.1.7) Vegetables,Final,129.7,-7.69
,FEB-2019,A.1.8) Pulses and products,Final,121,-3.82
,FEB-2019,A.1.9) Sugar and confectionery,Final,109,-6.92
,FEB-2019,A.1.10) Spices,Final,139.7,1.75
,FEB-2019,A.1.11) Non-alcoholic beverages,Final,133.6,3.89
,FEB-2019,"A.1.12) Prepared meals, snacks, sweets etc.",Final,154.9,3.54
,FEB-2019,"A.2) Pan, tobacco and intoxicants",Final,163.4,5.49
,FEB-2019,A.3) Clothing and footwear,Final,146.5,2.73
,FEB-2019,A.3.1) Clothing,Final,147.7,2.71
,FEB-2019,A.3.2) Footwear,Final,139.7,3.02
,FEB-2019,A.4) Housing,Final,148.5,5.1
,FEB-2019,A.5) Fuel and light,Final,138.4,1.24
,FEB-2019,A.6) Miscellaneous,Final,137.4,6.02
,FEB-2019,A.6.1) Household goods and services,Final,143.7,6.29
,FEB-2019,A.6.2) Health,Final,145.6,8.82
,FEB-2019,A.6.3) Transport and communication,Final,123.9,3.08
,FEB-2019,A.6.4) Recreation and amusement,Final,137.1,5.54
,FEB-2019,A.6.5) Education,Final,150.3,8.13
,FEB-2019,A.6.6) Personal Care and Effects,Final,134.1,5.01
,FEB-2019,B) Consumer Food Price Index,Final,135.1,-0.73
,JAN-2019,A) General Index,Final,139.6,1.97
,JAN-2019,A.1) Food and beverages,Final,137.4,-1.29
,JAN-2019,A.1.1) Cereals and products,Final,137.1,0.81
,JAN-2019,A.1.2) Meat and fish,Final,151.4,4.99
,JAN-2019,A.1.3) Egg,Final,140.2,-2.44
,JAN-2019,A.1.4) Milk and products,Final,142.1,0.71
,JAN-2019,A.1.5) Oils and fats,Final,121.8,0.91
,JAN-2019,A.1.6) Fruits,Final,135.4,-4.18
,JAN-2019,A.1.7) Vegetables,Final,131.3,-13.39
,JAN-2019,A.1.8) Pulses and products,Final,120.3,-5.5
,JAN-2019,A.1.9) Sugar and confectionery,Final,109.1,-8.16
,JAN-2019,A.1.10) Spices,Final,139.4,1.38
,JAN-2019,A.1.11) Non-alcoholic beverages,Final,133.3,3.33
,JAN-2019,"A.1.12) Prepared meals, snacks, sweets etc.",Final,154.6,3.41
,JAN-2019,"A.2) Pan, tobacco and intoxicants",Final,163.2,5.49
,JAN-2019,A.3) Clothing and footwear,Final,146.4,2.88
,JAN-2019,A.3.1) Clothing,Final,147.6,2.86
,JAN-2019,A.3.2) Footwear,Final,139,2.58
,JAN-2019,A.4) Housing,Final,147.7,5.2
,JAN-2019,A.5) Fuel and light,Final,139.5,2.12
,JAN-2019,A.6) Miscellaneous,Final,136.9,6.04
,JAN-2019,A.6.1) Household goods and services,Final,143.6,6.45
,JAN-2019,A.6.2) Health,Final,145.1,8.85
,JAN-2019,A.6.3) Transport and communication,Final,123.3,3.35
,JAN-2019,A.6.4) Recreation and amusement,Final,136.7,5.4
,JAN-2019,A.6.5) Education,Final,150.2,8.06
,JAN-2019,A.6.6) Personal Care and Effects,Final,132.8,4.32
,JAN-2019,B) Consumer Food Price Index,Final,135,-2.24
,DEC-2018,A) General Index,Final,140.1,2.11
,DEC-2018,A.1) Food and beverages,Final,138.2,-1.64
,DEC-2018,A.1.1) Cereals and products,Final,137.5,1.25
,DEC-2018,A.1.2) Meat and fish,Final,150.5,5.02
,DEC-2018,A.1.3) Egg,Final,138.8,-4.41
,DEC-2018,A.1.4) Milk and products,Final,142.1,0.78
,DEC-2018,A.1.5) Oils and fats,Final,122,1.24
,DEC-2018,A.1.6) Fruits,Final,139.4,-1.48
,DEC-2018,A.1.7) Vegetables,Final,135.2,-16.39
,DEC-2018,A.1.8) Pulses and products,Final,119.8,-7.2
,DEC-2018,A.1.9) Sugar and confectionery,Final,110.3,-9.22
,DEC-2018,A.1.10) Spices,Final,140.6,2.55
,DEC-2018,A.1.11) Non-alcoholic beverages,Final,133.8,3.88
,DEC-2018,"A.1.12) Prepared meals, snacks, sweets etc.",Final,154.6,3.76
,DEC-2018,"A.2) Pan, tobacco and intoxicants",Final,163,5.71
,DEC-2018,A.3) Clothing and footwear,Final,146.8,3.38
,DEC-2018,A.3.1) Clothing,Final,148.1,3.49
,DEC-2018,A.3.2) Footwear,Final,139.4,3.18
,DEC-2018,A.4) Housing,Final,146.5,5.32
,DEC-2018,A.5) Fuel and light,Final,142.7,4.47
,DEC-2018,A.6) Miscellaneous,Final,136.8,6.38
,DEC-2018,A.6.1) Household goods and services,Final,143.2,6.31
,DEC-2018,A.6.2) Health,Final,144.9,8.87
,DEC-2018,A.6.3) Transport and communication,Final,123.6,4.3
,DEC-2018,A.6.4) Recreation and amusement,Final,136.8,6.05
,DEC-2018,A.6.5) Education,Final,150.1,8.38
,DEC-2018,A.6.6) Personal Care and Effects,Final,132.2,4.51
,DEC-2018,B) Consumer Food Price Index,Final,136,-2.65
,NOV-2018,A) General Index,Final,140.8,2.33
,NOV-2018,A.1) Food and beverages,Final,139.7,-1.69
,NOV-2018,A.1.1) Cereals and products,Final,137.4,1.25
,NOV-2018,A.1.2) Meat and fish,Final,149.2,4.78
,NOV-2018,A.1.3) Egg,Final,137.1,-4.06
,NOV-2018,A.1.4) Milk and products,Final,141.8,0.71
,NOV-2018,A.1.5) Oils and fats,Final,121.1,1.59
,NOV-2018,A.1.6) Fruits,Final,142.8,0.42
,NOV-2018,A.1.7) Vegetables,Final,146.7,-15.59
,NOV-2018,A.1.8) Pulses and products,Final,119.1,-9.22
,NOV-2018,A.1.9) Sugar and confectionery,Final,111.9,-9.02
,NOV-2018,A.1.10) Spices,Final,140.9,3
,NOV-2018,A.1.11) Non-alcoholic beverages,Final,133.5,3.33
,NOV-2018,"A.1.12) Prepared meals, snacks, sweets etc.",Final,154.5,3.76
,NOV-2018,"A.2) Pan, tobacco and intoxicants",Final,162.6,6.14
,NOV-2018,A.3) Clothing and footwear,Final,146.7,3.46
,NOV-2018,A.3.1) Clothing,Final,148,3.5
,NOV-2018,A.3.2) Footwear,Final,139.1,3.19
,NOV-2018,A.4) Housing,Final,146.9,5.99
,NOV-2018,A.5) Fuel and light,Final,145.1,7.24
,NOV-2018,A.6) Miscellaneous,Final,136.3,6.15
,NOV-2018,A.6.1) Household goods and services,Final,142.2,5.8
,NOV-2018,A.6.2) Health,Final,142.1,7.16
,NOV-2018,A.6.3) Transport and communication,Final,125.5,6.09
,NOV-2018,A.6.4) Recreation and amusement,Final,136.5,5.9
,NOV-2018,A.6.5) Education,Final,147.8,6.64
,NOV-2018,A.6.6) Personal Care and Effects,Final,132,4.1
,NOV-2018,B) Consumer Food Price Index,Final,137.8,-2.61
,OCT-2018,A) General Index,Final,140.7,3.38
,OCT-2018,A.1) Food and beverages,Final,139.9,-0.14
,OCT-2018,A.1.1) Cereals and products,Final,138.8,2.59
,OCT-2018,A.1.2) Meat and fish,Final,146.7,3.16
,OCT-2018,A.1.3) Egg,Final,134.2,2.29
,OCT-2018,A.1.4) Milk and products,Final,141.8,0.85
,OCT-2018,A.1.5) Oils and fats,Final,121.5,2.1
,OCT-2018,A.1.6) Fruits,Final,142.2,0.49
,OCT-2018,A.1.7) Vegetables,Final,149.4,-8.12
,OCT-2018,A.1.8) Pulses and products,Final,118.6,-10.36
,OCT-2018,A.1.9) Sugar and confectionery,Final,112.5,-7.64
,OCT-2018,A.1.10) Spices,Final,140,2.71
,OCT-2018,A.1.11) Non-alcoholic beverages,Final,131.7,2.33
,OCT-2018,"A.1.12) Prepared meals, snacks, sweets etc.",Final,153.7,3.78
,OCT-2018,"A.2) Pan, tobacco and intoxicants",Final,160.8,6.07
,OCT-2018,A.3) Clothing and footwear,Final,145.8,3.55
,OCT-2018,A.3.1) Clothing,Final,147.1,3.59
,OCT-2018,A.3.2) Footwear,Final,138.4,3.21
,OCT-2018,A.4) Housing,Final,146.3,6.55
,OCT-2018,A.5) Fuel and light,Final,143.5,8.55
,OCT-2018,A.6) Miscellaneous,Final,136.3,6.73
,OCT-2018,A.6.1) Household goods and services,Final,141.6,5.99
,OCT-2018,A.6.2) Health,Final,141.5,7.77
,OCT-2018,A.6.3) Transport and communication,Final,126.9,7.72
,OCT-2018,A.6.4) Recreation and amusement,Final,134.8,4.98
,OCT-2018,A.6.5) Education,Final,146.5,6.24
,OCT-2018,A.6.6) Personal Care and Effects,Final,132.7,5.15
,OCT-2018,B) Consumer Food Price Index,Final,138.2,-0.86
,SEP-2018,A) General Index,Final,140.2,3.7
,SEP-2018,A.1) Food and beverages,Final,140.4,1.01
,SEP-2018,A.1.1) Cereals and products,Final,138.6,2.9
,SEP-2018,A.1.2) Meat and fish,Final,145.8,2.39
,SEP-2018,A.1.3) Egg,Final,135.1,3.76
,SEP-2018,A.1.4) Milk and products,Final,142.9,2.36
,SEP-2018,A.1.5) Oils and fats,Final,122.1,3.12
,SEP-2018,A.1.6) Fruits,Final,145.4,1.68
,SEP-2018,A.1.7) Vegetables,Final,150,-4.21
,SEP-2018,A.1.8) Pulses and products,Final,121.4,-8.65
,SEP-2018,A.1.9) Sugar and confectionery,Final,113.7,-6.42
,SEP-2018,A.1.10) Spices,Final,139.5,2.88
,SEP-2018,A.1.11) Non-alcoholic beverages,Final,130.8,1.55
,SEP-2018,"A.1.12) Prepared meals, snacks, sweets etc.",Final,153.8,4.41
,SEP-2018,"A.2) Pan, tobacco and intoxicants",Final,159.2,5.57
,SEP-2018,A.3) Clothing and footwear,Final,146.5,4.64
,SEP-2018,A.3.1) Clothing,Final,147.7,4.68
,SEP-2018,A.3.2) Footwear,Final,139.1,4.27
,SEP-2018,A.4) Housing,Final,145.3,7.07
,SEP-2018,A.5) Fuel and light,Final,142.3,8.63
,SEP-2018,A.6) Miscellaneous,Final,134.7,5.65
,SEP-2018,A.6.1) Household goods and services,Final,139.7,4.8
,SEP-2018,A.6.2) Health,Final,138.4,5.97
,SEP-2018,A.6.3) Transport and communication,Final,126,6.51
,SEP-2018,A.6.4) Recreation and amusement,Final,134.5,5.16
,SEP-2018,A.6.5) Education,Final,146.2,6.4
,SEP-2018,A.6.6) Personal Care and Effects,Final,130.9,4.14
,SEP-2018,B) Consumer Food Price Index,Final,138.9,0.51
,AUG-2018,A) General Index,Final,140.4,3.69
,AUG-2018,A.1) Food and beverages,Final,141.7,0.78
,AUG-2018,A.1.1) Cereals and products,Final,138.3,2.98
,AUG-2018,A.1.2) Meat and fish,Final,148,3.21
,AUG-2018,A.1.3) Egg,Final,138.1,6.81
,AUG-2018,A.1.4) Milk and products,Final,142.6,2.59
,AUG-2018,A.1.5) Oils and fats,Final,122.2,3.47
,AUG-2018,A.1.6) Fruits,Final,150.6,3.51
,AUG-2018,A.1.7) Vegetables,Final,156.6,-7.12
,AUG-2018,A.1.8) Pulses and products,Final,122.4,-7.76
,AUG-2018,A.1.9) Sugar and confectionery,Final,114.7,-5.36
,AUG-2018,A.1.10) Spices,Final,139.4,2.8
,AUG-2018,A.1.11) Non-alcoholic beverages,Final,131.1,1.86
,AUG-2018,"A.1.12) Prepared meals, snacks, sweets etc.",Final,153,4.22
,AUG-2018,"A.2) Pan, tobacco and intoxicants",Final,157.9,5.41
,AUG-2018,A.3) Clothing and footwear,Final,146.1,4.88
,AUG-2018,A.3.1) Clothing,Final,147.3,4.99
,AUG-2018,A.3.2) Footwear,Final,138.8,4.36
,AUG-2018,A.4) Housing,Final,144.6,7.59
,AUG-2018,A.5) Fuel and light,Final,140.9,8.55
,AUG-2018,A.6) Miscellaneous,Final,133.9,5.6
,AUG-2018,A.6.1) Household goods and services,Final,139.4,4.97
,AUG-2018,A.6.2) Health,Final,137.7,5.76
,AUG-2018,A.6.3) Transport and communication,Final,124.3,5.97
,AUG-2018,A.6.4) Recreation and amusement,Final,133.6,4.95
,AUG-2018,A.6.5) Education,Final,146,6.1
,AUG-2018,A.6.6) Personal Care and Effects,Final,130.1,4.5
,AUG-2018,B) Consumer Food Price Index,Final,140.5,0.29
,JUL-2018,A) General Index,Final,139.8,4.17
,JUL-2018,A.1) Food and beverages,Final,141.4,1.73
,JUL-2018,A.1.1) Cereals and products,Final,137.5,2.92
,JUL-2018,A.1.2) Meat and fish,Final,149.1,2.33
,JUL-2018,A.1.3) Egg,Final,139.2,7.41
,JUL-2018,A.1.4) Milk and products,Final,142.5,2.89
,JUL-2018,A.1.5) Oils and fats,Final,121.4,2.79
,JUL-2018,A.1.6) Fruits,Final,151.6,6.91
,JUL-2018,A.1.7) Vegetables,Final,155.9,-2.26
,JUL-2018,A.1.8) Pulses and products,Final,121.7,-8.91
,JUL-2018,A.1.9) Sugar and confectionery,Final,113.5,-5.81
,JUL-2018,A.1.10) Spices,Final,138.9,2.74
,JUL-2018,A.1.11) Non-alcoholic beverages,Final,130.3,1.4
,JUL-2018,"A.1.12) Prepared meals, snacks, sweets etc.",Final,152.3,4.46
,JUL-2018,"A.2) Pan, tobacco and intoxicants",Final,157.5,6.28
,JUL-2018,A.3) Clothing and footwear,Final,145.6,5.28
,JUL-2018,A.3.1) Clothing,Final,146.8,5.38
,JUL-2018,A.3.2) Footwear,Final,138.4,4.77
,JUL-2018,A.4) Housing,Final,143.6,8.3
,JUL-2018,A.5) Fuel and light,Final,139.7,7.96
,JUL-2018,A.6) Miscellaneous,Final,133.2,5.8
,JUL-2018,A.6.1) Household goods and services,Final,138.6,5.08
,JUL-2018,A.6.2) Health,Final,137,5.87
,JUL-2018,A.6.3) Transport and communication,Final,123.6,6.55
,JUL-2018,A.6.4) Recreation and amusement,Final,133.1,5.13
,JUL-2018,A.6.5) Education,Final,144.7,5.77
,JUL-2018,A.6.6) Personal Care and Effects,Final,130.1,5.26
,JUL-2018,B) Consumer Food Price Index,Final,140.1,1.3
,JUN-2018,A) General Index,Final,138.5,4.92
,JUN-2018,A.1) Food and beverages,Final,139.4,3.11
,JUN-2018,A.1.1) Cereals and products,Final,136.9,2.7
,JUN-2018,A.1.2) Meat and fish,Final,148.7,2.2
,JUN-2018,A.1.3) Egg,Final,135.6,5.85
,JUN-2018,A.1.4) Milk and products,Final,142.3,3.04
,JUN-2018,A.1.5) Oils and fats,Final,121.3,2.62
,JUN-2018,A.1.6) Fruits,Final,153.2,10.06
,JUN-2018,A.1.7) Vegetables,Final,143.7,7.8
,JUN-2018,A.1.8) Pulses and products,Final,121.4,-10.87
,JUN-2018,A.1.9) Sugar and confectionery,Final,111.1,-7.11
,JUN-2018,A.1.10) Spices,Final,138.4,2.29
,JUN-2018,A.1.11) Non-alcoholic beverages,Final,130.3,1.96
,JUN-2018,"A.1.12) Prepared meals, snacks, sweets etc.",Final,151.8,4.76
,JUN-2018,"A.2) Pan, tobacco and intoxicants",Final,158.3,8.05
,JUN-2018,A.3) Clothing and footwear,Final,145.2,5.6
,JUN-2018,A.3.1) Clothing,Final,146.4,5.7
,JUN-2018,A.3.2) Footwear,Final,138.1,4.86
,JUN-2018,A.4) Housing,Final,142.5,8.45
,JUN-2018,A.5) Fuel and light,Final,138.1,7.22
,JUN-2018,A.6) Miscellaneous,Final,132.6,5.66
,JUN-2018,A.6.1) Household goods and services,Final,137.9,5.11
,JUN-2018,A.6.2) Health,Final,136.2,5.99
,JUN-2018,A.6.3) Transport and communication,Final,123.7,6.18
,JUN-2018,A.6.4) Recreation and amusement,Final,132.6,5.32
,JUN-2018,A.6.5) Education,Final,142.8,5.47
,JUN-2018,A.6.6) Personal Care and Effects,Final,130.1,5.43
,JUN-2018,B) Consumer Food Price Index,Final,138,2.91
,MAY-2018,A) General Index,Final,137.8,4.87
,MAY-2018,A.1) Food and beverages,Final,138.1,3.29
,MAY-2018,A.1.1) Cereals and products,Final,136.6,2.78
,MAY-2018,A.1.2) Meat and fish,Final,146.6,3.53
,MAY-2018,A.1.3) Egg,Final,133.6,5.78
,MAY-2018,A.1.4) Milk and products,Final,142.1,3.2
,MAY-2018,A.1.5) Oils and fats,Final,121,2.46
,MAY-2018,A.1.6) Fruits,Final,154.6,12.11
,MAY-2018,A.1.7) Vegetables,Final,135.6,7.96
,MAY-2018,A.1.8) Pulses and products,Final,122.3,-11.57
,MAY-2018,A.1.9) Sugar and confectionery,Final,109.6,-8.21
,MAY-2018,A.1.10) Spices,Final,138.2,1.62
,MAY-2018,A.1.11) Non-alcoholic beverages,Final,129.9,1.8
,MAY-2018,"A.1.12) Prepared meals, snacks, sweets etc.",Final,151.7,4.98
,MAY-2018,"A.2) Pan, tobacco and intoxicants",Final,157.9,8
,MAY-2018,A.3) Clothing and footwear,Final,144.7,5.47
,MAY-2018,A.3.1) Clothing,Final,146,5.64
,MAY-2018,A.3.2) Footwear,Final,137.4,4.57
,MAY-2018,A.4) Housing,Final,143.2,8.4
,MAY-2018,A.5) Fuel and light,Final,136.9,5.8
,MAY-2018,A.6) Miscellaneous,Final,132.1,5.43
,MAY-2018,A.6.1) Household goods and services,Final,137.4,4.97
,MAY-2018,A.6.2) Health,Final,136,5.92
,MAY-2018,A.6.3) Transport and communication,Final,122.9,5.31
,MAY-2018,A.6.4) Recreation and amusement,Final,131.8,4.85
,MAY-2018,A.6.5) Education,Final,142.1,5.42
,MAY-2018,A.6.6) Personal Care and Effects,Final,129.9,5.61
,MAY-2018,B) Consumer Food Price Index,Final,136.5,3.1
,APR-2018,A) General Index,Final,137.1,4.58
,APR-2018,A.1) Food and beverages,Final,137.5,3
,APR-2018,A.1.1) Cereals and products,Final,136.4,2.56
,APR-2018,A.1.2) Meat and fish,Final,144.4,3.59
,APR-2018,A.1.3) Egg,Final,133.9,6.19
,APR-2018,A.1.4) Milk and products,Final,141.6,3.21
,APR-2018,A.1.5) Oils and fats,Final,121,2.2
,APR-2018,A.1.6) Fruits,Final,153.5,9.72
,APR-2018,A.1.7) Vegetables,Final,132.6,7.46
,APR-2018,A.1.8) Pulses and products,Final,123.5,-12.35
,APR-2018,A.1.9) Sugar and confectionery,Final,113.7,-4.05
,APR-2018,A.1.10) Spices,Final,138.2,1.25
,APR-2018,A.1.11) Non-alcoholic beverages,Final,129.6,1.73
,APR-2018,"A.1.12) Prepared meals, snacks, sweets etc.",Final,151.2,4.85
,APR-2018,"A.2) Pan, tobacco and intoxicants",Final,156.9,7.91
,APR-2018,A.3) Clothing and footwear,Final,144,5.11
,APR-2018,A.3.1) Clothing,Final,145.3,5.29
,APR-2018,A.3.2) Footwear,Final,136.7,4.27
,APR-2018,A.4) Housing,Final,142.9,8.5
,APR-2018,A.5) Fuel and light,Final,136.5,5.16
,APR-2018,A.6) Miscellaneous,Final,131.3,4.96
,APR-2018,A.6.1) Household goods and services,Final,136.6,4.75
,APR-2018,A.6.2) Health,Final,135.2,5.54
,APR-2018,A.6.3) Transport and communication,Final,121.9,4.55
,APR-2018,A.6.4) Recreation and amusement,Final,131.3,4.96
,APR-2018,A.6.5) Education,Final,141.4,5.13
,APR-2018,A.6.6) Personal Care and Effects,Final,129.2,4.96
,APR-2018,B) Consumer Food Price Index,Final,153.4,16.12
,MAR-2018,A) General Index,Final,136.5,4.28
,MAR-2018,A.1) Food and beverages,Final,137.2,3.08
,MAR-2018,A.1.1) Cereals and products,Final,136.2,2.18
,MAR-2018,A.1.2) Meat and fish,Final,143.6,3.31
,MAR-2018,A.1.3) Egg,Final,138.3,7.54
,MAR-2018,A.1.4) Milk and products,Final,141.2,3.6
,MAR-2018,A.1.5) Oils and fats,Final,120.7,1.6
,MAR-2018,A.1.6) Fruits,Final,146.2,5.71
,MAR-2018,A.1.7) Vegetables,Final,134.6,11.7
,MAR-2018,A.1.8) Pulses and products,Final,124.6,-13.41
,MAR-2018,A.1.9) Sugar and confectionery,Final,116.1,-1.61
,MAR-2018,A.1.10) Spices,Final,137.8,-0.07
,MAR-2018,A.1.11) Non-alcoholic beverages,Final,129.1,1.49
,MAR-2018,"A.1.12) Prepared meals, snacks, sweets etc.",Final,150.4,4.44
,MAR-2018,"A.2) Pan, tobacco and intoxicants",Final,156.3,7.72
,MAR-2018,A.3) Clothing and footwear,Final,143.1,4.91
,MAR-2018,A.3.1) Clothing,Final,144.3,5.1
,MAR-2018,A.3.2) Footwear,Final,136.2,4.29
,MAR-2018,A.4) Housing,Final,142,8.31
,MAR-2018,A.5) Fuel and light,Final,136.5,5.73
,MAR-2018,A.6) Miscellaneous,Final,130.3,4.16
,MAR-2018,A.6.1) Household goods and services,Final,135.6,4.23
,MAR-2018,A.6.2) Health,Final,134.3,5.09
,MAR-2018,A.6.3) Transport and communication,Final,121,2.89
,MAR-2018,A.6.4) Recreation and amusement,Final,130.4,4.32
,MAR-2018,A.6.5) Education,Final,139.8,4.48
,MAR-2018,A.6.6) Personal Care and Effects,Final,128.2,4.57
,MAR-2018,B) Consumer Food Price Index,Final,135.5,2.81
,FEB-2018,A) General Index,Final,136.4,4.44
,FEB-2018,A.1) Food and beverages,Final,137.6,3.46
,FEB-2018,A.1.1) Cereals and products,Final,135.9,2.1
,FEB-2018,A.1.2) Meat and fish,Final,143.5,3.39
,FEB-2018,A.1.3) Egg,Final,140.3,8.51
,FEB-2018,A.1.4) Milk and products,Final,140.9,3.76
,FEB-2018,A.1.5) Oils and fats,Final,120.4,1.01
,FEB-2018,A.1.6) Fruits,Final,142.9,5.62
,FEB-2018,A.1.7) Vegetables,Final,140.5,17.57
,FEB-2018,A.1.8) Pulses and products,Final,125.8,-17.35
,FEB-2018,A.1.9) Sugar and confectionery,Final,117.1,-0.17
,FEB-2018,A.1.10) Spices,Final,137.3,-1.01
,FEB-2018,A.1.11) Non-alcoholic beverages,Final,128.6,1.34
,FEB-2018,"A.1.12) Prepared meals, snacks, sweets etc.",Final,149.6,4.47
,FEB-2018,"A.2) Pan, tobacco and intoxicants",Final,154.9,7.27
,FEB-2018,A.3) Clothing and footwear,Final,142.6,4.93
,FEB-2018,A.3.1) Clothing,Final,143.8,5.12
,FEB-2018,A.3.2) Footwear,Final,135.6,4.07
,FEB-2018,A.4) Housing,Final,141.3,8.28
,FEB-2018,A.5) Fuel and light,Final,136.7,6.88
,FEB-2018,A.6) Miscellaneous,Final,129.6,3.85
,FEB-2018,A.6.1) Household goods and services,Final,135.2,4.24
,FEB-2018,A.6.2) Health,Final,133.8,5.02
,FEB-2018,A.6.3) Transport and communication,Final,120.2,2.39
,FEB-2018,A.6.4) Recreation and amusement,Final,129.9,4.25
,FEB-2018,A.6.5) Education,Final,139,4.2
,FEB-2018,A.6.6) Personal Care and Effects,Final,127.7,4.16
,FEB-2018,B) Consumer Food Price Index,Final,136.1,3.26
,JAN-2018,A) General Index,Final,136.9,5.07
,JAN-2018,A.1) Food and beverages,Final,139.2,4.58
,JAN-2018,A.1.1) Cereals and products,Final,136,2.41
,JAN-2018,A.1.2) Meat and fish,Final,144.2,4.34
,JAN-2018,A.1.3) Egg,Final,143.7,8.7
